date,element,price_usd_per_kg,base_price,monthly_return
2023-06-01,Mg,2.23,2.5,-0.0243
2023-07-01,Mg,2.24,2.5,-0.0798
2023-08-01,Mg,2.21,2.5,0.2452
2023-09-01,Mg,2.18,2.5,-0.4895
2023-10-01,Mg,2.22,2.5,-0.0196
2023-11-01,Mg,2.21,2.5,-0.0418
2023-12-01,Mg,2.24,2.5,-0.1837
2024-01-01,Mg,2.26,2.5,0.0358
2024-02-01,Mg,2.22,2.5,-0.1238
2024-03-01,Mg,2.19,2.5,-0.0601
2024-04-01,Mg,2.23,2.5,0.0255
2024-05-01,Mg,2.24,2.5,0.0785
2024-06-01,Mg,2.23,2.5,-0.0128
2024-07-01,Mg,2.23,2.5,0.1394
2024-08-01,Mg,2.25,2.5,0.1182
2024-09-01,Mg,2.24,2.5,0.0702
2024-10-01,Mg,2.21,2.5,-0.08
2024-11-01,Mg,2.21,2.5,0.2021
2024-12-01,Mg,2.19,2.5,-0.1802
2014-01-01,Li,25.56,25.0,-0.0794
2014-02-01,Li,25.65,25.0,-0.3344
2014-03-01,Li,26.11,25.0,0.2154
2014-04-01,Li,25.99,25.0,-0.358
2014-05-01,Li,26.2,25.0,0.7804
2014-06-01,Li,25.81,25.0,-0.2659
2014-07-01,Li,25.45,25.0,0.0584
2014-08-01,Li,25.31,25.0,-0.0479
2014-09-01,Li,25.98,25.0,-0.1369
2014-10-01,Li,26.68,25.0,-0.2417
2014-11-01,Li,27.1,25.0,-0.0109
2014-12-01,Li,26.55,25.0,0.4639
2015-01-01,Li,27.03,25.0,0.0875
2015-02-01,Li,27.22,25.0,0.3123
2015-03-01,Li,27.65,25.0,0.6253
2015-04-01,Li,28.02,25.0,-0.3075
2015-05-01,Li,27.03,25.0,0.1466
2015-06-01,Li,27.77,25.0,0.355
2015-07-01,Li,27.67,25.0,-0.0013
2015-08-01,Li,27.14,25.0,-0.0316
2015-09-01,Li,26.96,25.0,-0.1794
2015-10-01,Li,26.74,25.0,0.4013
2015-11-01,Li,25.98,25.0,0.5604
2015-12-01,Li,26.07,25.0,-0.488
2016-01-01,Li,26.63,25.0,0.1936
2016-02-01,Li,26.03,25.0,0.1052
2016-03-01,Li,26.85,25.0,0.2191
2016-04-01,Li,26.97,25.0,-0.4206
2016-05-01,Li,28.16,25.0,-0.1627
2016-06-01,Li,28.28,25.0,-0.0303
2016-07-01,Li,27.99,25.0,-0.2557
2016-08-01,Li,27.65,25.0,0.406
2016-09-01,Li,27.04,25.0,0.3938
2016-10-01,Li,27.07,25.0,-0.1464
2016-11-01,Li,27.27,25.0,0.0755
2016-12-01,Li,27.11,25.0,0.1979
2017-01-01,Li,27.0,25.0,-0.2172
2017-02-01,Li,27.0,25.0,-0.5876
2017-03-01,Li,26.58,25.0,0.1621
2017-04-01,Li,26.11,25.0,0.0158
2017-05-01,Li,26.48,25.0,-0.2278
2017-06-01,Li,25.9,25.0,0.3116
2017-07-01,Li,26.38,25.0,0.2182
2017-08-01,Li,26.26,25.0,0.0969
2017-09-01,Li,26.9,25.0,-0.0476
2017-10-01,Li,27.16,25.0,0.2353
2017-11-01,Li,26.6,25.0,-0.7418
2017-12-01,Li,26.81,25.0,0.0174
2018-01-01,Li,26.46,25.0,-0.4779
2018-02-01,Li,26.91,25.0,0.3481
2018-03-01,Li,27.17,25.0,-0.269
2018-04-01,Li,27.62,25.0,-0.7581
2018-05-01,Li,28.24,25.0,0.2842
2018-06-01,Li,28.36,25.0,-0.0584
2018-07-01,Li,28.53,25.0,0.327
2018-08-01,Li,28.1,25.0,0.7819
2018-09-01,Li,28.28,25.0,-0.0904
2018-10-01,Li,28.15,25.0,0.6729
2018-11-01,Li,28.34,25.0,0.0341
2018-12-01,Li,28.25,25.0,0.575
2019-01-01,Li,28.46,25.0,-0.4744
2019-02-01,Li,28.32,25.0,0.0609
2019-03-01,Li,27.99,25.0,0.3191
2019-04-01,Li,28.25,25.0,0.2792
2019-05-01,Li,28.99,25.0,-0.1734
2019-06-01,Li,29.39,25.0,0.7488
2019-07-01,Li,28.71,25.0,-0.081
2019-08-01,Li,29.27,25.0,0.0329
2019-09-01,Li,28.74,25.0,0.1389
2019-10-01,Li,28.73,25.0,0.401
2019-11-01,Li,28.14,25.0,0.108
2019-12-01,Li,27.48,25.0,-0.5971
2020-01-01,Li,27.85,25.0,-0.0103
2020-02-01,Li,26.56,25.0,0.2869
2020-03-01,Li,26.8,25.0,-0.2236
2020-04-01,Li,26.95,25.0,0.3224
2020-05-01,Li,26.45,25.0,0.1986
2020-06-01,Li,26.77,25.0,-0.8294
2020-07-01,Li,27.34,25.0,0.2568
2020-08-01,Li,27.4,25.0,1.0453
2020-09-01,Li,26.36,25.0,-0.4263
2020-10-01,Li,26.18,25.0,-0.0387
2020-11-01,Li,25.94,25.0,-0.3783
2020-12-01,Li,25.74,25.0,-0.4804
2021-01-01,Li,25.8,25.0,0.008
2021-02-01,Li,25.21,25.0,-0.3016
2021-03-01,Li,24.75,25.0,0.1862
2021-04-01,Li,24.12,25.0,0.1915
2021-05-01,Li,23.86,25.0,0.1185
2021-06-01,Li,24.4,25.0,-0.4565
2021-07-01,Li,24.84,25.0,-0.2681
2021-08-01,Li,25.38,25.0,0.1837
2021-09-01,Li,25.24,25.0,0.4464
2021-10-01,Li,25.38,25.0,0.3782
2021-11-01,Li,25.08,25.0,-0.4657
2021-12-01,Li,24.98,25.0,-0.7808
2022-01-01,Li,25.08,25.0,-0.7364
2022-02-01,Li,25.64,25.0,-0.4091
2022-03-01,Li,25.4,25.0,-0.1329
2022-04-01,Li,25.35,25.0,-0.3632
2022-05-01,Li,25.76,25.0,0.5099
2022-06-01,Li,25.59,25.0,-0.0088
2022-07-01,Li,25.76,25.0,0.1087
2022-08-01,Li,26.17,25.0,0.6762
2022-09-01,Li,27.28,25.0,0.166
2022-10-01,Li,26.77,25.0,-0.8889
2022-11-01,Li,27.03,25.0,-0.5511
2022-12-01,Li,26.31,25.0,0.4907
2023-01-01,Li,26.06,25.0,-0.2276
2023-02-01,Li,25.73,25.0,-0.5263
2023-03-01,Li,26.2,25.0,-0.128
2023-04-01,Li,26.52,25.0,-0.0826
2023-05-01,Li,26.61,25.0,0.2782
2023-06-01,Li,26.7,25.0,0.0724
2023-07-01,Li,26.94,25.0,-0.1899
2023-08-01,Li,26.96,25.0,0.1017
2023-09-01,Li,27.06,25.0,0.1483
2023-10-01,Li,26.65,25.0,0.3846
2023-11-01,Li,27.2,25.0,0.3933
2023-12-01,Li,27.68,25.0,-0.9952
2024-01-01,Li,28.21,25.0,-0.5885
2024-02-01,Li,28.46,25.0,0.0606
2024-03-01,Li,28.9,25.0,-0.3844
2024-04-01,Li,29.07,25.0,0.5091
2024-05-01,Li,28.89,25.0,-0.4481
2024-06-01,Li,28.83,25.0,-0.4995
2024-07-01,Li,28.4,25.0,0.1603
2024-08-01,Li,28.53,25.0,-0.3842
2024-09-01,Li,28.52,25.0,0.3141
2024-10-01,Li,28.32,25.0,-0.2913
2024-11-01,Li,27.78,25.0,-0.8059
2024-12-01,Li,27.33,25.0,0.1053
2014-01-01,Nd,99.61,100.0,-0.7181
2014-02-01,Nd,98.81,100.0,0.0999
2014-03-01,Nd,98.34,100.0,-0.0
2014-04-01,Nd,100.17,100.0,0.3207
2014-05-01,Nd,99.22,100.0,-0.0838
2014-06-01,Nd,97.9,100.0,0.6888
2014-07-01,Nd,99.03,100.0,-0.078
2014-08-01,Nd,97.01,100.0,0.5785
2014-09-01,Nd,96.18,100.0,-0.4915
2014-10-01,Nd,92.02,100.0,0.1702
2014-11-01,Nd,91.74,100.0,0.2488
2014-12-01,Nd,93.57,100.0,-0.5352
2015-01-01,Nd,91.43,100.0,0.2716
2015-02-01,Nd,91.94,100.0,-0.5027
2015-03-01,Nd,91.56,100.0,0.4934
2015-04-01,Nd,87.61,100.0,-0.188
2015-05-01,Nd,83.53,100.0,0.2914
2015-06-01,Nd,84.84,100.0,0.2545
2015-07-01,Nd,82.14,100.0,-0.3138
2015-08-01,Nd,82.47,100.0,-0.3177
2015-09-01,Nd,81.26,100.0,0.4725
2015-10-01,Nd,81.32,100.0,0.4775
2015-11-01,Nd,83.67,100.0,0.1722
2015-12-01,Nd,85.94,100.0,-0.4427
2016-01-01,Nd,86.75,100.0,-0.3662
2016-02-01,Nd,88.91,100.0,0.573
2016-03-01,Nd,87.57,100.0,0.1323
2016-04-01,Nd,88.24,100.0,-0.186
2016-05-01,Nd,86.14,100.0,1.0549
2016-06-01,Nd,89.61,100.0,-0.0586
2016-07-01,Nd,88.99,100.0,0.0931
2016-08-01,Nd,91.82,100.0,0.1999
2016-09-01,Nd,89.04,100.0,-0.4974
2016-10-01,Nd,87.75,100.0,0.2822
2016-11-01,Nd,89.71,100.0,0.0681
2016-12-01,Nd,87.9,100.0,0.7029
2017-01-01,Nd,87.57,100.0,0.1961
2017-02-01,Nd,87.6,100.0,-0.894
2017-03-01,Nd,89.55,100.0,-0.2791
2017-04-01,Nd,87.71,100.0,0.6105
2017-05-01,Nd,87.09,100.0,0.0185
2017-06-01,Nd,82.68,100.0,-0.6212
2017-07-01,Nd,78.51,100.0,0.5282
2017-08-01,Nd,79.34,100.0,-0.1159
2017-09-01,Nd,81.6,100.0,0.0226
2017-10-01,Nd,82.36,100.0,-0.0249
2017-11-01,Nd,83.6,100.0,-0.635
2017-12-01,Nd,83.67,100.0,0.1344
2018-01-01,Nd,81.64,100.0,-0.9534
2018-02-01,Nd,80.85,100.0,0.597
2018-03-01,Nd,78.34,100.0,0.072
2018-04-01,Nd,80.0,100.0,0.0915
2018-05-01,Nd,81.01,100.0,0.286
2018-06-01,Nd,80.1,100.0,0.1652
2018-07-01,Nd,81.57,100.0,-0.509
2018-08-01,Nd,84.73,100.0,-0.2455
2018-09-01,Nd,80.78,100.0,-0.2287
2018-10-01,Nd,81.22,100.0,0.0463
2018-11-01,Nd,83.42,100.0,-0.0665
2018-12-01,Nd,85.91,100.0,-0.3657
2019-01-01,Nd,88.3,100.0,-0.0356
2019-02-01,Nd,84.08,100.0,-0.455
2019-03-01,Nd,83.87,100.0,-0.5597
2019-04-01,Nd,84.03,100.0,-0.3499
2019-05-01,Nd,85.6,100.0,0.2352
2019-06-01,Nd,82.99,100.0,0.0458
2019-07-01,Nd,82.88,100.0,-0.4559
2019-08-01,Nd,82.9,100.0,0.6291
2019-09-01,Nd,82.22,100.0,-0.8521
2019-10-01,Nd,83.08,100.0,-0.303
2019-11-01,Nd,81.1,100.0,-0.3069
2019-12-01,Nd,79.47,100.0,-0.2131
2020-01-01,Nd,81.65,100.0,-0.4593
2020-02-01,Nd,82.04,100.0,0.4506
2020-03-01,Nd,81.07,100.0,0.0079
2020-04-01,Nd,80.86,100.0,-0.3032
2020-05-01,Nd,82.31,100.0,-1.3846
2020-06-01,Nd,77.09,100.0,-0.0841
2020-07-01,Nd,80.11,100.0,-0.0494
2020-08-01,Nd,81.52,100.0,-0.1116
2020-09-01,Nd,81.83,100.0,-0.1617
2020-10-01,Nd,80.81,100.0,-0.475
2020-11-01,Nd,80.01,100.0,-0.3021
2020-12-01,Nd,80.5,100.0,0.318
2021-01-01,Nd,78.99,100.0,-0.5683
2021-02-01,Nd,79.21,100.0,-0.3381
2021-03-01,Nd,81.01,100.0,-0.2718
2021-04-01,Nd,83.06,100.0,-0.2217
2021-05-01,Nd,80.5,100.0,-0.5335
2021-06-01,Nd,76.43,100.0,-0.8558
2021-07-01,Nd,75.28,100.0,0.0273
2021-08-01,Nd,74.1,100.0,0.0898
2021-09-01,Nd,78.62,100.0,-0.2163
2021-10-01,Nd,76.84,100.0,-0.4044
2021-11-01,Nd,77.65,100.0,0.2834
2021-12-01,Nd,76.24,100.0,0.1998
2022-01-01,Nd,78.13,100.0,-0.0218
2022-02-01,Nd,79.99,100.0,-0.2098
2022-03-01,Nd,83.51,100.0,-0.1526
2022-04-01,Nd,83.88,100.0,0.3053
2022-05-01,Nd,83.07,100.0,0.1545
2022-06-01,Nd,82.9,100.0,0.1244
2022-07-01,Nd,84.78,100.0,-0.023
2022-08-01,Nd,83.94,100.0,-0.1959
2022-09-01,Nd,82.83,100.0,0.4222
2022-10-01,Nd,84.06,100.0,-0.5503
2022-11-01,Nd,85.42,100.0,0.0806
2022-12-01,Nd,82.29,100.0,-0.3004
2023-01-01,Nd,85.63,100.0,0.2137
2023-02-01,Nd,86.08,100.0,0.6556
2023-03-01,Nd,85.05,100.0,0.3196
2023-04-01,Nd,83.84,100.0,-0.7511
2023-05-01,Nd,84.43,100.0,0.0324
2023-06-01,Nd,83.23,100.0,-0.3673
2023-07-01,Nd,87.25,100.0,0.4254
2023-08-01,Nd,86.59,100.0,-0.5371
2023-09-01,Nd,85.77,100.0,0.0533
2023-10-01,Nd,87.39,100.0,0.3307
2023-11-01,Nd,85.37,100.0,0.6619
2023-12-01,Nd,82.41,100.0,-0.8932
2024-01-01,Nd,83.65,100.0,0.2745
2024-02-01,Nd,82.5,100.0,-0.1383
2024-03-01,Nd,80.29,100.0,-0.7336
2024-04-01,Nd,80.0,100.0,0.1483
2024-05-01,Nd,78.82,100.0,-0.7357
2024-06-01,Nd,78.59,100.0,-0.3664
2024-07-01,Nd,81.74,100.0,0.1847
2024-08-01,Nd,79.81,100.0,0.6017
2024-09-01,Nd,75.08,100.0,-0.2037
2024-10-01,Nd,76.75,100.0,0.7278
2024-11-01,Nd,77.53,100.0,-0.059
2024-12-01,Nd,79.83,100.0,-0.1175
2014-01-01,Dy,341.82,350.0,0.0002
2014-02-01,Dy,339.58,350.0,0.0398
2014-03-01,Dy,338.8,350.0,0.6329
2014-04-01,Dy,340.25,350.0,0.4013
2014-05-01,Dy,355.26,350.0,0.5389
2014-06-01,Dy,350.14,350.0,0.1997
2014-07-01,Dy,348.17,350.0,0.108
2014-08-01,Dy,344.66,350.0,0.3386
2014-09-01,Dy,337.58,350.0,-0.5714
2014-10-01,Dy,338.91,350.0,0.1365
2014-11-01,Dy,334.2,350.0,-0.0679
2014-12-01,Dy,329.21,350.0,-0.1048
2015-01-01,Dy,331.53,350.0,0.3419
2015-02-01,Dy,328.55,350.0,-0.132
2015-03-01,Dy,332.01,350.0,0.1298
2015-04-01,Dy,327.67,350.0,0.054
2015-05-01,Dy,332.55,350.0,0.0407
2015-06-01,Dy,337.97,350.0,0.0516
2015-07-01,Dy,338.06,350.0,-0.2733
2015-08-01,Dy,338.38,350.0,-0.0116
2015-09-01,Dy,339.27,350.0,0.0752
2015-10-01,Dy,339.28,350.0,0.374
2015-11-01,Dy,337.23,350.0,0.2778
2015-12-01,Dy,343.52,350.0,0.1266
2016-01-01,Dy,344.0,350.0,0.2111
2016-02-01,Dy,346.36,350.0,0.0423
2016-03-01,Dy,334.24,350.0,0.0625
2016-04-01,Dy,330.15,350.0,0.1992
2016-05-01,Dy,328.4,350.0,-0.1977
2016-06-01,Dy,333.69,350.0,0.0649
2016-07-01,Dy,336.02,350.0,-0.0319
2016-08-01,Dy,327.18,350.0,0.1158
2016-09-01,Dy,327.04,350.0,-0.0466
2016-10-01,Dy,321.67,350.0,0.27
2016-11-01,Dy,319.85,350.0,-0.1548
2016-12-01,Dy,324.64,350.0,0.1201
2017-01-01,Dy,325.37,350.0,-0.3851
2017-02-01,Dy,335.91,350.0,0.2547
2017-03-01,Dy,339.34,350.0,0.1401
2017-04-01,Dy,332.29,350.0,0.2125
2017-05-01,Dy,332.88,350.0,0.1658
2017-06-01,Dy,330.81,350.0,0.4545
2017-07-01,Dy,335.43,350.0,-0.3007
2017-08-01,Dy,335.24,350.0,0.2275
2017-09-01,Dy,337.15,350.0,0.2611
2017-10-01,Dy,344.31,350.0,0.3298
2017-11-01,Dy,329.67,350.0,-0.5924
2017-12-01,Dy,329.28,350.0,-0.4171
2018-01-01,Dy,322.71,350.0,0.3184
2018-02-01,Dy,326.56,350.0,-0.2159
2018-03-01,Dy,318.79,350.0,0.0352
2018-04-01,Dy,319.99,350.0,-0.3407
2018-05-01,Dy,319.64,350.0,-0.2112
2018-06-01,Dy,317.31,350.0,0.0302
2018-07-01,Dy,316.19,350.0,0.2956
2018-08-01,Dy,322.62,350.0,-0.1587
2018-09-01,Dy,325.25,350.0,-0.0356
2018-10-01,Dy,318.44,350.0,0.1342
2018-11-01,Dy,314.62,350.0,0.0783
2018-12-01,Dy,312.16,350.0,0.3087
2019-01-01,Dy,307.94,350.0,-0.0234
2019-02-01,Dy,304.94,350.0,-0.5084
2019-03-01,Dy,302.38,350.0,-0.4046
2019-04-01,Dy,305.03,350.0,0.0828
2019-05-01,Dy,304.83,350.0,0.5568
2019-06-01,Dy,304.08,350.0,-0.3281
2019-07-01,Dy,304.23,350.0,-0.4372
2019-08-01,Dy,302.67,350.0,0.0829
2019-09-01,Dy,297.57,350.0,0.0052
2019-10-01,Dy,302.16,350.0,0.3058
2019-11-01,Dy,297.2,350.0,-0.4384
2019-12-01,Dy,300.31,350.0,0.5523
2020-01-01,Dy,301.45,350.0,-0.1051
2020-02-01,Dy,302.96,350.0,-0.4117
2020-03-01,Dy,303.04,350.0,0.3283
2020-04-01,Dy,310.22,350.0,-0.3068
2020-05-01,Dy,312.15,350.0,-0.179
2020-06-01,Dy,320.67,350.0,-0.4683
2020-07-01,Dy,329.12,350.0,0.3688
2020-08-01,Dy,321.4,350.0,0.4146
2020-09-01,Dy,314.64,350.0,0.4291
2020-10-01,Dy,311.21,350.0,0.7927
2020-11-01,Dy,314.76,350.0,0.1488
2020-12-01,Dy,314.25,350.0,0.3677
2021-01-01,Dy,318.98,350.0,-0.1884
2021-02-01,Dy,314.57,350.0,-0.5723
2021-03-01,Dy,314.61,350.0,0.084
2021-04-01,Dy,309.48,350.0,-0.2987
2021-05-01,Dy,307.82,350.0,0.4472
2021-06-01,Dy,307.22,350.0,-0.1578
2021-07-01,Dy,317.07,350.0,-0.0703
2021-08-01,Dy,324.52,350.0,-0.3135
2021-09-01,Dy,336.89,350.0,0.2318
2021-10-01,Dy,334.47,350.0,0.4184
2021-11-01,Dy,338.15,350.0,-0.1603
2021-12-01,Dy,328.51,350.0,-0.3041
2022-01-01,Dy,336.1,350.0,0.2465
2022-02-01,Dy,344.73,350.0,0.4607
2022-03-01,Dy,342.28,350.0,-0.0962
2022-04-01,Dy,346.63,350.0,0.1629
2022-05-01,Dy,341.18,350.0,-0.268
2022-06-01,Dy,342.11,350.0,-0.0142
2022-07-01,Dy,342.68,350.0,0.205
2022-08-01,Dy,343.77,350.0,0.4758
2022-09-01,Dy,341.4,350.0,-0.3371
2022-10-01,Dy,344.69,350.0,-0.0091
2022-11-01,Dy,338.3,350.0,-0.2253
2022-12-01,Dy,336.03,350.0,-0.0212
2023-01-01,Dy,337.04,350.0,-0.0113
2023-02-01,Dy,327.5,350.0,-0.1099
2023-03-01,Dy,331.39,350.0,-0.0756
2023-04-01,Dy,340.07,350.0,-0.3217
2023-05-01,Dy,340.56,350.0,-0.2643
2023-06-01,Dy,354.86,350.0,0.2546
2023-07-01,Dy,352.17,350.0,0.3891
2023-08-01,Dy,353.09,350.0,0.1671
2023-09-01,Dy,347.38,350.0,0.3219
2023-10-01,Dy,348.15,350.0,0.4194
2023-11-01,Dy,360.83,350.0,0.0444
2023-12-01,Dy,357.55,350.0,0.4347
2024-01-01,Dy,357.75,350.0,-0.4439
2024-02-01,Dy,361.4,350.0,0.1174
2024-03-01,Dy,360.16,350.0,0.1739
2024-04-01,Dy,357.77,350.0,-0.1078
2024-05-01,Dy,359.41,350.0,0.2628
2024-06-01,Dy,358.33,350.0,-0.6029
2024-07-01,Dy,354.63,350.0,0.1202
2024-08-01,Dy,357.11,350.0,0.2466
2024-09-01,Dy,351.09,350.0,0.1682
2024-10-01,Dy,358.73,350.0,0.1909
2024-11-01,Dy,362.0,350.0,-0.29
2024-12-01,Dy,373.57,350.0,-0.1954
2014-01-01,Ce,5.07,5.0,-0.2446
2014-02-01,Ce,5.22,5.0,-0.4313
2014-03-01,Ce,5.27,5.0,0.6634
2014-04-01,Ce,5.17,5.0,0.5328
2014-05-01,Ce,4.92,5.0,-0.3071
2014-06-01,Ce,4.91,5.0,0.0698
2014-07-01,Ce,4.99,5.0,0.1482
2014-08-01,Ce,4.88,5.0,-0.1271
2014-09-01,Ce,4.82,5.0,0.0089
2014-10-01,Ce,4.8,5.0,-0.2323
2014-11-01,Ce,4.7,5.0,-0.513
2014-12-01,Ce,4.7,5.0,-0.1156
2015-01-01,Ce,4.64,5.0,-0.2594
2015-02-01,Ce,4.56,5.0,-0.117
2015-03-01,Ce,4.25,5.0,0.0407
2015-04-01,Ce,4.46,5.0,0.0394
2015-05-01,Ce,4.63,5.0,-0.0686
2015-06-01,Ce,4.64,5.0,0.2228
2015-07-01,Ce,4.77,5.0,-0.2306
2015-08-01,Ce,4.74,5.0,-0.1549
2015-09-01,Ce,4.68,5.0,-0.6552
2015-10-01,Ce,4.73,5.0,0.6293
2015-11-01,Ce,4.55,5.0,-0.4046
2015-12-01,Ce,4.31,5.0,-0.3188
2016-01-01,Ce,4.38,5.0,-0.0832
2016-02-01,Ce,4.35,5.0,0.0306
2016-03-01,Ce,4.25,5.0,0.3066
2016-04-01,Ce,4.27,5.0,0.0216
2016-05-01,Ce,4.09,5.0,-0.4713
2016-06-01,Ce,4.08,5.0,-0.0877
2016-07-01,Ce,4.17,5.0,0.4103
2016-08-01,Ce,4.13,5.0,0.4161
2016-09-01,Ce,4.15,5.0,0.7382
2016-10-01,Ce,4.38,5.0,0.4567
2016-11-01,Ce,4.42,5.0,-0.5587
2016-12-01,Ce,4.28,5.0,0.4348
2017-01-01,Ce,4.25,5.0,0.2925
2017-02-01,Ce,4.17,5.0,-0.0745
2017-03-01,Ce,4.13,5.0,0.4429
2017-04-01,Ce,4.26,5.0,0.3645
2017-05-01,Ce,4.56,5.0,0.0019
2017-06-01,Ce,4.63,5.0,-0.3452
2017-07-01,Ce,4.7,5.0,-0.6907
2017-08-01,Ce,4.79,5.0,-0.1635
2017-09-01,Ce,4.75,5.0,0.2957
2017-10-01,Ce,4.88,5.0,0.3284
2017-11-01,Ce,5.0,5.0,0.1419
2017-12-01,Ce,4.99,5.0,1.2593
2018-01-01,Ce,5.0,5.0,-0.5888
2018-02-01,Ce,5.11,5.0,0.0492
2018-03-01,Ce,5.09,5.0,0.0468
2018-04-01,Ce,5.07,5.0,-0.3559
2018-05-01,Ce,5.12,5.0,-0.8522
2018-06-01,Ce,5.15,5.0,1.034
2018-07-01,Ce,5.22,5.0,-0.9459
2018-08-01,Ce,5.33,5.0,0.3254
2018-09-01,Ce,5.44,5.0,0.417
2018-10-01,Ce,5.24,5.0,0.0573
2018-11-01,Ce,5.23,5.0,-0.2211
2018-12-01,Ce,5.27,5.0,0.4161
2019-01-01,Ce,5.33,5.0,0.3414
2019-02-01,Ce,5.11,5.0,0.2429
2019-03-01,Ce,5.11,5.0,-0.3899
2019-04-01,Ce,5.28,5.0,-0.341
2019-05-01,Ce,5.23,5.0,-0.4917
2019-06-01,Ce,5.21,5.0,-0.805
2019-07-01,Ce,5.38,5.0,0.3076
2019-08-01,Ce,5.36,5.0,-0.3793
2019-09-01,Ce,5.37,5.0,-0.3295
2019-10-01,Ce,5.36,5.0,0.2673
2019-11-01,Ce,5.33,5.0,-0.023
2019-12-01,Ce,5.3,5.0,-0.4638
2020-01-01,Ce,5.35,5.0,-0.2993
2020-02-01,Ce,5.38,5.0,0.281
2020-03-01,Ce,5.36,5.0,-0.1622
2020-04-01,Ce,5.22,5.0,-0.0581
2020-05-01,Ce,5.24,5.0,0.2929
2020-06-01,Ce,5.23,5.0,-0.1966
2020-07-01,Ce,5.17,5.0,-0.0588
2020-08-01,Ce,5.12,5.0,-0.3777
2020-09-01,Ce,5.15,5.0,-0.2348
2020-10-01,Ce,5.07,5.0,0.6633
2020-11-01,Ce,4.98,5.0,0.5186
2020-12-01,Ce,4.83,5.0,0.0949
2021-01-01,Ce,4.79,5.0,0.1883
2021-02-01,Ce,4.69,5.0,-0.4414
2021-03-01,Ce,4.6,5.0,0.5811
2021-04-01,Ce,4.42,5.0,0.0573
2021-05-01,Ce,4.41,5.0,-0.1027
2021-06-01,Ce,4.28,5.0,-0.2408
2021-07-01,Ce,4.39,5.0,0.1498
2021-08-01,Ce,4.5,5.0,0.8614
2021-09-01,Ce,4.57,5.0,-0.3274
2021-10-01,Ce,4.68,5.0,0.5697
2021-11-01,Ce,4.59,5.0,-0.1314
2021-12-01,Ce,4.63,5.0,-0.2457
2022-01-01,Ce,4.6,5.0,0.475
2022-02-01,Ce,4.51,5.0,0.3213
2022-03-01,Ce,4.48,5.0,0.3028
2022-04-01,Ce,4.48,5.0,0.0379
2022-05-01,Ce,4.55,5.0,-0.4315
2022-06-01,Ce,4.48,5.0,0.6466
2022-07-01,Ce,4.45,5.0,-0.0986
2022-08-01,Ce,4.58,5.0,-0.2777
2022-09-01,Ce,4.55,5.0,-0.8806
2022-10-01,Ce,4.55,5.0,-0.6134
2022-11-01,Ce,4.48,5.0,0.0859
2022-12-01,Ce,4.56,5.0,0.6779
2023-01-01,Ce,4.43,5.0,0.2301
2023-02-01,Ce,4.38,5.0,-0.3092
2023-03-01,Ce,4.22,5.0,-0.0735
2023-04-01,Ce,4.23,5.0,0.494
2023-05-01,Ce,4.15,5.0,0.3136
2023-06-01,Ce,4.18,5.0,0.3549
2023-07-01,Ce,4.24,5.0,0.1324
2023-08-01,Ce,4.11,5.0,0.0684
2023-09-01,Ce,4.16,5.0,0.0887
2023-10-01,Ce,4.2,5.0,-0.402
2023-11-01,Ce,4.17,5.0,0.2205
2023-12-01,Ce,4.28,5.0,0.4827
2024-01-01,Ce,4.52,5.0,-0.2069
2024-02-01,Ce,4.5,5.0,-0.1817
2024-03-01,Ce,4.47,5.0,0.0074
2024-04-01,Ce,4.47,5.0,-0.6473
2024-05-01,Ce,4.47,5.0,0.2166
2024-06-01,Ce,4.46,5.0,0.0342
2024-07-01,Ce,4.39,5.0,-0.4429
2024-08-01,Ce,4.38,5.0,-0.0217
2024-09-01,Ce,4.33,5.0,-0.3803
2024-10-01,Ce,4.25,5.0,0.3225
2024-11-01,Ce,4.17,5.0,0.5446
2024-12-01,Ce,4.09,5.0,0.4295
2014-01-01,La,4.87,5.0,0.497
2014-02-01,La,4.98,5.0,0.1609
2014-03-01,La,4.82,5.0,0.0113
2014-04-01,La,4.8,5.0,-0.183
2014-05-01,La,4.6,5.0,0.5658
2014-06-01,La,4.68,5.0,1.2172
2014-07-01,La,4.69,5.0,-0.2149
2014-08-01,La,4.62,5.0,0.1728
2014-09-01,La,4.65,5.0,-0.6548
2014-10-01,La,4.65,5.0,-0.7876
2014-11-01,La,4.6,5.0,0.1145
2014-12-01,La,4.63,5.0,0.4306
2015-01-01,La,4.63,5.0,0.1846
2015-02-01,La,4.65,5.0,-0.0924
2015-03-01,La,4.56,5.0,-0.3328
2015-04-01,La,4.46,5.0,-0.1047
2015-05-01,La,4.54,5.0,0.0805
2015-06-01,La,4.45,5.0,0.2036
2015-07-01,La,4.36,5.0,0.0747
2015-08-01,La,4.23,5.0,-0.2376
2015-09-01,La,4.2,5.0,-0.4319
2015-10-01,La,4.27,5.0,-0.1267
2015-11-01,La,4.1,5.0,-0.0668
2015-12-01,La,4.3,5.0,-0.0128
2016-01-01,La,4.2,5.0,-0.1278
2016-02-01,La,4.16,5.0,0.1981
2016-03-01,La,4.3,5.0,0.1696
2016-04-01,La,4.05,5.0,0.3479
2016-05-01,La,4.09,5.0,0.1892
2016-06-01,La,4.07,5.0,-0.3114
2016-07-01,La,4.16,5.0,0.5771
2016-08-01,La,4.06,5.0,-0.2946
2016-09-01,La,4.06,5.0,0.737
2016-10-01,La,4.18,5.0,-0.4203
