material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable
mp-649447,N4Mn,2,orthorhombic,38,Perovskite,-1.7452,0.0048,1.363,0,129.57,53.73,0.3086,1.852,6,158.83,1642.0,1
mp-281248,Se3Ag3,2,trigonal,146,Alloy,0.62,0.0008,0.0,1,98.41,35.37,0.3419,14.143,2,399.2,1429.0,1
mp-3701,Ni3Mn2,2,cubic,196,Nitride,-0.2193,0.0533,0.243,0,269.22,127.09,0.303,5.971,12,1408.25,1777.0,0
mp-945325,NWCd,3,orthorhombic,20,Chalcogenide,-0.7419,0.0066,0.102,0,76.66,28.81,0.3309,4.785,4,261.18,1390.0,1
mp-910444,VNe4,2,tetragonal,103,Oxide,-1.9564,0.0297,3.474,0,126.04,91.09,0.2023,5.142,8,487.91,1410.0,1
mp-498679,Be2IrK4,3,monoclinic,15,Silicate,-4.1132,0.0208,5.305,0,117.64,73.46,0.2346,7.24,12,1295.57,1834.0,1
mp-249136,S2P3,2,hexagonal,173,Ceramic,-1.9986,0.0567,0.605,0,143.78,57.9,0.3271,3.018,8,385.63,2957.0,0
mp-448759,Zn4Pb3,2,tetragonal,142,Nitride,-1.6497,0.0894,1.44,0,234.87,46.69,0.4103,7.71,12,1058.26,1745.0,0
mp-524953,Ne3Ag3,2,hexagonal,182,Metal,1.0123,0.0942,0.0,1,49.69,23.53,0.2896,8.408,16,1363.67,1419.0,0
mp-573363,Ce4Re2,2,tetragonal,117,Metal,-1.1654,0.0475,0.0,1,184.26,104.83,0.2385,8.427,2,209.18,1575.0,1
mp-729830,Ga2Mg2Li4,3,tetragonal,79,Alloy,-0.4612,0.0724,0.0,1,131.63,76.3,0.2552,4.022,6,293.88,1595.0,0
mp-67042,TePbMn4Bi3,4,hexagonal,172,Oxide,-4.013,0.0148,8.938,0,321.63,208.46,0.2225,1.34,12,240.26,2434.0,1
mp-234607,C2V3Nb,3,tetragonal,124,Halide,-3.4556,0.0205,6.835,0,127.14,66.16,0.2815,4.285,32,1804.75,400.0,1
mp-352036,Pd2Rh2H2,3,monoclinic,3,Chalcogenide,-1.439,0.0404,1.753,0,30.01,18.82,0.2431,2.633,4,141.26,729.0,1
mp-491984,Ag2Cl3Sc4,3,tetragonal,94,Semiconductor,-1.5855,0.0118,2.858,0,64.56,32.92,0.277,4.07,6,285.24,1277.0,1
mp-435487,CdNi,2,cubic,220,Alloy,0.0089,0.0267,0.0,1,131.97,95.41,0.2072,11.0,2,155.16,1661.0,1
mp-911999,Ga4Al4In,3,triclinic,2,Alloy,-1.5789,0.093,0.0,1,119.36,64.78,0.2593,11.555,4,456.3,1530.0,0
mp-960257,Co3Zn3Zr3C,4,orthorhombic,27,Ceramic,-3.9041,0.002,5.756,0,143.66,76.59,0.2852,3.913,8,144.45,3528.0,1
mp-847965,NCa4Ce3,3,tetragonal,108,Semiconductor,-0.9222,0.0192,2.426,0,144.46,64.95,0.3069,3.947,16,1145.14,1052.0,1
mp-749126,Al3S,2,orthorhombic,59,Semiconductor,-0.9353,0.0175,0.721,0,90.51,43.76,0.3,3.338,6,308.03,1190.0,1
mp-373745,Pb2Pt4,2,tetragonal,86,Intermetallic,-1.5121,0.0405,0.0,1,212.62,77.06,0.3344,5.459,8,530.98,1087.0,1
mp-804120,Be3B2Ga,3,hexagonal,186,Metal,-0.8023,0.0294,0.0,1,149.07,52.58,0.3437,4.469,8,331.69,1899.0,1
mp-869649,Ce4B3W3,3,orthorhombic,44,Perovskite,-4.2737,0.0026,1.38,0,129.67,87.42,0.2257,6.134,4,288.8,1099.0,1
mp-428523,P4Sr2,2,cubic,212,Chalcogenide,-0.2965,0.1269,0.774,0,64.57,50.43,0.2016,4.421,4,157.88,1275.0,0
mp-893352,KTeZr4Sr2,4,hexagonal,169,Oxide,-4.5757,0.0364,9.481,0,150.66,34.47,0.3938,1.202,12,168.66,2051.0,1
mp-828019,In3Mo4NW,4,trigonal,164,Metal,-0.5787,0.0369,0.0,1,89.56,53.69,0.2384,8.01,4,310.97,1889.0,1
mp-402430,As2Nb2Fe2,3,hexagonal,191,Metal,-0.3426,0.0545,0.0,1,143.29,127.75,0.1578,8.808,12,1275.89,1709.0,0
mp-976942,TaN,2,cubic,210,Alloy,-1.1725,0.072,0.0,1,106.95,36.67,0.3352,4.536,12,746.9,606.0,0
mp-850623,PTi3Cu,3,orthorhombic,36,Metal,-0.283,0.1632,0.0,1,155.12,94.32,0.2368,5.868,32,3624.5,1774.0,0
mp-637414,Sn2Ge2,2,cubic,210,Boride,-1.1976,0.0365,1.766,0,294.21,74.69,0.3748,9.019,16,1226.83,200.0,1
mp-863477,NbTe,2,tetragonal,104,Metal,-0.6782,0.0486,0.0,1,130.47,51.69,0.331,6.202,6,448.92,1456.0,1
mp-982395,Pt2Mg2,2,cubic,230,Halide,-5.8932,0.0024,5.012,0,59.2,35.27,0.2524,7.901,6,482.76,1135.0,1
mp-743825,Cr4Ba4,2,tetragonal,138,Intermetallic,-0.3107,0.0546,0.0,1,113.9,47.27,0.3124,10.843,12,1623.02,1364.0,0
mp-451504,Cu4Li4,2,hexagonal,187,Oxide,-3.1831,0.0319,9.421,0,207.23,107.27,0.2627,5.571,12,559.22,3135.0,1
mp-400010,MnFe2Sc,3,cubic,226,Metal,-1.4878,0.0904,0.0,1,156.73,82.89,0.2742,2.448,32,1067.74,1161.0,0
mp-91942,Te4Mn2CoAs2,4,hexagonal,193,Ceramic,-3.8555,0.0047,2.622,0,144.35,31.51,0.3946,6.03,16,1355.71,1914.0,1
mp-470304,Bi2Ta4,2,trigonal,159,Intermetallic,-0.9952,0.0218,0.0,1,159.21,140.94,0.1675,11.223,32,4454.02,1703.0,1
mp-700384,Li3Ar4,2,tetragonal,80,Chalcogenide,-1.1452,0.1126,2.974,0,43.82,27.26,0.2535,3.573,4,127.5,1222.0,0
mp-29540,NiAg3,2,orthorhombic,58,Intermetallic,-2.522,0.0096,0.0,1,183.55,110.35,0.2627,5.498,8,454.2,1316.0,1
mp-6048,Y4Cr2CoH2,4,hexagonal,185,Nitride,-1.0998,0.0027,1.0,0,285.87,184.62,0.2231,7.73,4,459.63,1407.0,1
mp-51344,Cl2,1,tetragonal,90,Alloy,0.0,0.2277,0.0,1,141.66,56.62,0.3238,4.308,12,574.68,488.0,0
mp-543732,Sn4Fe3,2,monoclinic,3,Ceramic,-4.4429,0.0216,5.171,0,271.28,188.38,0.2158,5.542,4,275.98,2558.0,1
mp-832213,Ge3Cr,2,orthorhombic,49,Phosphide,-1.4414,0.1035,1.742,0,21.04,11.4,0.2593,7.136,4,241.53,1618.0,0
mp-338168,Re3,1,hexagonal,172,Semiconductor,0.2046,0.0549,2.855,0,93.03,51.37,0.2628,2.886,12,413.21,1832.0,0
mp-64667,SbCo2,2,monoclinic,8,Intermetallic,0.7928,0.1704,0.0,1,29.36,19.87,0.237,9.053,8,775.46,1938.0,0
mp-45635,Mo3,1,orthorhombic,69,Intermetallic,0.0,0.0179,0.0,1,159.56,34.84,0.4019,1.689,32,812.49,2074.0,1
mp-149693,Sn3Ta,2,monoclinic,8,Ceramic,-5.2269,0.01,3.594,0,281.83,204.5,0.2153,5.856,6,477.51,1673.0,1
mp-644942,Al3,1,hexagonal,183,Sulfide,-2.7586,0.0015,0.987,0,81.02,27.14,0.3386,2.014,8,238.2,1349.0,1
mp-995283,TiH2He2,3,orthorhombic,29,Ceramic,-2.9108,0.0068,7.343,0,166.1,100.19,0.2537,6.756,16,1629.49,2096.0,1
mp-655034,Sc2Sb3P,3,cubic,209,Nitride,-0.8883,0.0426,0.947,0,103.21,61.79,0.2471,5.508,8,647.79,624.0,1
mp-303732,Cd2BeNi4P,4,hexagonal,172,Semiconductor,-2.6303,0.0064,1.928,0,15.48,3.83,0.3871,2.667,24,684.1,1453.0,1
mp-2261,NbSb4,2,cubic,223,Ceramic,-4.6355,0.0103,8.706,0,148.73,72.66,0.2646,3.182,8,285.55,2919.0,1
mp-749161,Se4Rh3Nb2,3,monoclinic,3,Intermetallic,-2.442,0.0126,0.0,1,149.36,86.37,0.2539,8.764,32,3258.44,2235.0,1
mp-488130,Al3,1,tetragonal,88,Metal,0.0,0.0655,0.0,1,112.5,56.57,0.2684,10.31,32,3372.31,2396.0,0
mp-39377,Ce2IrCl,3,orthorhombic,30,Carbide,-2.2171,0.0229,0.501,0,225.07,150.19,0.2451,0.5,24,105.13,2355.0,1
mp-378697,V3Ru2,2,cubic,222,Chalcogenide,-0.1981,0.087,1.65,0,132.57,78.76,0.267,4.287,2,103.88,2417.0,0
mp-439574,K2Sr,2,hexagonal,169,Perovskite,-2.172,0.0239,0.43,0,111.78,45.54,0.3182,3.925,16,1170.47,1085.0,1
mp-397172,Na2,1,hexagonal,173,Metal,0.0,0.1286,0.0,1,244.33,186.84,0.1893,9.047,12,1183.2,1205.0,0
mp-398777,RuLa4Au2,3,hexagonal,190,Semiconductor,0.095,0.0355,1.241,0,78.58,55.47,0.1916,0.5,6,35.12,1021.0,1
mp-723577,Li2ZrAu4,3,tetragonal,94,Halide,-3.3888,0.0139,8.576,0,63.42,28.39,0.3113,0.5,6,22.2,557.0,1
mp-439297,Se3C2,2,cubic,226,Halide,-1.9556,0.1306,6.471,0,144.57,81.43,0.266,1.854,16,243.79,602.0,0
mp-943052,Pd2Ga2C,3,triclinic,2,Metal,-1.257,0.0482,0.0,1,185.12,120.23,0.2305,6.681,8,607.2,605.0,1
mp-149142,FeCd2,2,hexagonal,181,Metal,-1.5368,0.002,0.0,1,179.61,102.81,0.2576,5.014,12,568.26,1969.0,1
mp-315437,FeCl2,2,hexagonal,185,Semiconductor,-0.5401,0.0567,0.789,0,78.28,37.53,0.2952,2.526,8,212.15,1490.0,0
mp-48212,Li4K4Ru4,3,cubic,223,Semiconductor,-1.726,0.0723,0.756,0,103.69,38.14,0.3349,5.515,6,291.94,1163.0,0
mp-786875,Sb4Te3Pd2,3,cubic,210,Halide,-3.3993,0.0112,5.965,0,72.57,31.56,0.3163,3.293,12,641.63,1457.0,1
mp-721283,O4Be3,2,cubic,229,Metal,-0.5643,0.0757,0.0,1,16.33,10.3,0.2395,5.828,6,630.81,291.0,0
mp-74630,Ru2W4,2,orthorhombic,28,Semiconductor,-0.7755,0.2234,0.68,0,120.2,79.85,0.2353,2.357,6,177.49,1681.0,0
mp-533293,NaCd2B,3,cubic,206,Alloy,-0.7775,0.0635,0.0,1,243.9,123.92,0.2724,9.844,8,1087.06,1634.0,0
mp-51989,SbSi2,2,orthorhombic,74,Metal,-0.7277,0.0077,0.0,1,210.7,147.73,0.2123,13.856,4,398.76,2150.0,1
mp-73849,Sc4Ir,2,hexagonal,189,Metal,-0.2221,0.193,0.0,1,71.69,24.5,0.3431,5.969,16,1005.84,1013.0,0
mp-89557,NOs,2,cubic,210,Semiconductor,-1.8351,0.0887,1.272,0,32.47,14.92,0.2996,2.606,8,299.96,1523.0,0
mp-822038,Ar3Hf3,2,hexagonal,168,Nitride,-0.6787,0.1123,2.815,0,247.56,73.05,0.3713,1.115,2,34.85,1131.0,0
mp-255885,NiIr2F,3,cubic,195,Metal,-0.8853,0.0565,0.0,1,212.66,105.65,0.2843,3.226,32,1295.82,1130.0,0
mp-804653,CFe2Pt3,3,hexagonal,183,Oxide,-3.8164,0.0248,3.069,0,138.41,20.46,0.4304,7.176,8,694.19,2350.0,1
mp-982200,Hf3Ga2Ar3,3,cubic,230,Semiconductor,1.2911,0.1345,2.72,0,71.45,51.33,0.2269,4.286,2,77.35,1665.0,0
mp-567116,Pb3Ag3Mn,3,orthorhombic,32,Nitride,-2.2872,0.0271,0.906,0,271.23,67.56,0.3755,2.31,8,213.87,760.0,1
mp-154110,CoLaH3,3,hexagonal,177,Metal,-0.4831,0.0042,0.0,1,74.34,9.25,0.4437,11.557,12,1753.0,1254.0,1
mp-547889,Se2Co3Ga,3,cubic,224,Silicate,-4.8781,0.0125,3.194,0,105.66,70.48,0.21,8.004,6,758.01,732.0,1
mp-994229,C2Ta2Re2,3,orthorhombic,24,Nitride,-0.4973,0.085,1.091,0,317.51,91.12,0.3586,5.309,12,713.61,609.0,0
mp-896859,Ti2Re2,2,monoclinic,14,Nitride,-0.3977,0.1101,1.617,0,270.93,128.72,0.2945,5.375,16,991.43,1779.0,0
mp-666230,MnKBe4La2,4,tetragonal,134,Nitride,-2.8474,0.0025,1.471,0,280.01,100.45,0.331,3.1,8,275.13,1234.0,1
mp-802199,As3Bi2,2,cubic,216,Halide,-3.7807,0.0014,6.951,0,137.23,91.96,0.2228,3.332,8,345.59,681.0,1
mp-29158,Zr3K4Ge4,3,monoclinic,3,Metal,0.5717,0.2819,0.0,1,186.5,157.08,0.177,2.119,2,50.28,1584.0,0
mp-775494,ClArF4,3,hexagonal,184,Oxide,-1.2268,0.0132,4.58,0,274.22,176.65,0.235,6.424,32,2875.02,2310.0,1
mp-606110,Co3F2,2,tetragonal,130,Ceramic,-4.3796,0.0194,7.411,0,230.38,108.34,0.3037,4.73,6,301.53,1836.0,1
mp-478191,Pb3CuGa4,3,tetragonal,103,Phosphide,-0.6128,0.3068,2.507,0,82.5,35.07,0.3113,1.847,16,449.22,979.0,0
mp-106424,Te,1,hexagonal,171,Ceramic,-3.4926,0.0411,8.738,0,2.0,1.06,0.2759,4.845,24,1971.63,2215.0,1
mp-550678,As2Mg,2,orthorhombic,64,Alloy,-0.4055,0.2269,0.0,1,116.7,51.23,0.3017,9.446,8,941.22,1957.0,0
mp-568967,AuAs2Ag3,3,hexagonal,177,Alloy,-0.9031,0.1308,0.0,1,167.59,122.5,0.2132,10.266,12,947.58,1666.0,0
mp-854890,N3C2,2,orthorhombic,21,Nitride,0.1377,0.247,2.523,0,302.09,119.31,0.3298,2.905,6,168.17,657.0,0
mp-818258,Ru2Pt3,2,orthorhombic,61,Metal,-0.7515,0.0353,0.0,1,110.89,46.27,0.3198,6.104,6,493.61,1603.0,1
mp-433773,SrSeCdY,4,monoclinic,14,Oxide,-3.0973,0.0395,7.382,0,156.52,117.53,0.2156,2.799,4,156.77,1824.0,1
mp-206288,Ti3Ne3,2,orthorhombic,40,Silicate,-3.2508,0.037,8.648,0,74.77,34.4,0.2823,0.5,8,46.38,1385.0,1
mp-992400,YNb3Os,3,monoclinic,7,Semiconductor,-0.5536,0.0026,1.809,0,14.71,9.94,0.2232,7.814,2,195.51,1360.0,1
mp-264241,VPb3Al,3,tetragonal,131,Ceramic,-2.0235,0.0258,4.554,0,106.21,83.14,0.198,3.4,4,189.16,2404.0,1
mp-269661,Ce2Be4Co3,3,cubic,211,Metal,-1.8453,0.0328,0.0,1,166.89,40.49,0.3908,6.434,4,297.29,911.0,1
mp-525469,OsCl,2,orthorhombic,50,Intermetallic,-0.1498,0.2682,0.0,1,201.99,107.87,0.2713,7.782,8,739.81,1439.0,0
mp-122636,Re4Zn4Sr2,3,monoclinic,8,Metal,0.6567,0.0743,0.0,1,71.32,63.67,0.171,2.76,32,800.86,1191.0,0
mp-563332,Pd4,1,cubic,202,Oxide,-3.9022,0.0636,4.907,0,226.57,74.26,0.3489,5.71,8,514.72,2399.0,0
mp-184939,He4,1,orthorhombic,26,Oxide,-2.411,0.0083,4.88,0,286.91,121.88,0.3083,6.603,4,278.55,2158.0,1
mp-983631,Au2,1,tetragonal,99,Perovskite,-2.7977,0.0438,2.058,0,98.9,43.6,0.3037,3.931,4,167.95,734.0,1
mp-329515,Fe3,1,cubic,195,Oxide,-1.6871,0.0497,4.463,0,372.61,281.07,0.2117,1.884,8,240.9,1095.0,1
mp-345840,CuTa4,2,hexagonal,194,Ceramic,-2.3695,0.02,3.742,0,128.95,34.77,0.3876,1.983,24,683.48,2420.0,1
mp-567067,CAg4W4,3,hexagonal,176,Oxide,-1.6649,0.02,4.016,0,27.42,12.79,0.2932,3.416,24,480.19,2130.0,1
mp-360651,Nb2SrW2,3,trigonal,147,Carbide,-0.7416,0.231,1.393,0,281.49,123.7,0.3035,5.308,8,576.44,2336.0,0
mp-447548,Ta4Ba4Co,3,cubic,204,Oxide,-2.5133,0.0032,1.387,0,99.85,42.55,0.317,5.36,8,330.4,1383.0,1
mp-766348,K4Zr2Na,3,orthorhombic,73,Sulfide,-1.5136,0.0426,4.567,0,93.5,52.8,0.2563,5.962,6,201.67,1166.0,1
mp-873429,Rh3Ag3,2,cubic,216,Ceramic,-3.1751,0.033,2.612,0,245.15,191.59,0.1939,2.619,8,233.32,1843.0,1
mp-172308,Li4Zn4,2,cubic,225,Halide,-2.3693,0.0426,6.181,0,49.3,27.65,0.2585,5.031,6,385.21,883.0,1
mp-675391,Re2,1,cubic,211,Ceramic,-3.7375,0.0052,0.873,0,138.68,57.74,0.3096,3.434,8,326.33,1979.0,1
mp-346812,Ru3Zr4,2,cubic,222,Alloy,-1.2796,0.0844,0.0,1,82.18,39.16,0.2935,7.634,8,706.53,1304.0,0
mp-639136,NPb2,2,trigonal,143,Oxide,-5.0361,0.0198,7.37,0,210.43,184.54,0.1415,5.388,6,467.97,1793.0,1
mp-767282,As2,1,cubic,201,Chalcogenide,-1.4996,0.0476,2.378,0,98.66,63.1,0.239,8.216,8,546.98,788.0,1
mp-365326,H2La,2,orthorhombic,62,Carbide,-1.6361,0.0497,3.791,0,459.31,148.21,0.3502,0.815,32,279.93,1697.0,1
mp-270416,Y3Si,2,cubic,207,Carbide,-0.5266,0.1128,0.394,0,219.44,106.7,0.2795,2.734,6,224.58,1815.0,0
mp-100568,Ti4Sb2,2,cubic,226,Oxide,-4.719,0.0391,0.521,0,203.61,96.15,0.3097,5.385,4,203.38,2182.0,1
mp-167591,CuSbMo2,3,trigonal,143,Semiconductor,-0.2815,0.0669,0.1,0,60.38,37.41,0.2323,1.717,6,181.69,809.0,0
mp-267275,Pt4Co3S3,3,cubic,218,Halide,-3.6351,0.0089,6.728,0,22.17,9.89,0.2899,3.21,16,182.26,1283.0,1
mp-887985,Os2Zn4Hf4,3,hexagonal,194,Oxide,-2.1493,0.0385,3.327,0,154.52,67.85,0.2992,3.077,6,304.91,2269.0,1
mp-858363,Ga4Ag2,2,cubic,206,Sulfide,-0.8944,0.0906,1.23,0,74.38,34.22,0.3035,4.137,8,406.01,531.0,0
mp-346684,Au2N2Li3Ba4,4,hexagonal,179,Semiconductor,-0.385,0.0974,2.16,0,133.77,71.22,0.2871,2.886,2,92.68,771.0,0
mp-441498,Zr3KCr,3,cubic,196,Oxide,-1.8737,0.2309,8.904,0,227.96,95.08,0.311,3.872,16,881.4,1143.0,0
mp-637842,Ti4,1,cubic,222,Nitride,-0.2037,0.4236,0.101,0,277.19,143.19,0.2689,6.126,8,584.15,1294.0,0
mp-517591,Ir3K3,2,cubic,219,Ceramic,-3.0864,0.0104,5.265,0,152.14,52.53,0.3374,3.599,32,1264.07,1495.0,1
mp-128788,PtBi4,2,orthorhombic,73,Semiconductor,-1.3226,0.0796,1.689,0,142.94,56.56,0.3213,6.853,12,1187.6,1889.0,0
mp-48083,O2Cd2V3,3,tetragonal,134,Metal,-0.3619,0.0648,0.0,1,198.86,58.1,0.3595,4.814,4,226.8,974.0,0
mp-528191,Mg4He,2,tetragonal,93,Intermetallic,-0.1559,0.1018,0.0,1,141.04,92.1,0.2313,8.321,12,1359.64,2042.0,0
mp-801053,O3Ta2Pd,3,cubic,196,Semiconductor,-0.2082,0.19,0.629,0,41.66,11.72,0.3709,1.429,8,137.33,1923.0,0
mp-69487,CuCe3,2,cubic,216,Semiconductor,-2.2049,0.0282,2.006,0,56.7,21.92,0.3243,6.783,8,271.5,1270.0,1
mp-987751,SbPd3,2,cubic,220,Nitride,-1.7694,0.0732,0.115,0,303.08,207.16,0.2104,6.85,4,521.98,1491.0,0
mp-679601,RhLi,2,cubic,208,Alloy,-0.3429,0.0399,0.0,1,210.56,63.29,0.3556,15.761,4,670.42,1766.0,1
mp-112206,Cd,1,cubic,207,Alloy,0.0,0.1286,0.0,1,185.23,92.51,0.2813,2.859,32,1139.1,1006.0,0
mp-444302,Se4Ca3NiAl4,4,monoclinic,3,Semiconductor,-1.3898,0.0425,2.302,0,34.57,30.89,0.1387,7.055,16,1762.0,1192.0,1
mp-522283,TaHe4Ir4Cu2,4,cubic,207,Phosphide,-1.516,0.0026,0.072,0,46.67,19.82,0.2882,1.515,32,886.94,1487.0,1
mp-217617,SeSr4Pb4Bi4,4,monoclinic,13,Halide,-5.694,0.0051,4.222,0,76.18,27.56,0.3434,2.397,6,234.13,1071.0,1
mp-577589,Re3Fe2,2,cubic,200,Metal,-1.3,0.0332,0.0,1,131.1,60.47,0.3031,6.556,8,737.77,2370.0,1
mp-348053,ReMn,2,tetragonal,82,Ceramic,-1.5107,0.0347,4.163,0,132.04,59.1,0.3063,2.493,2,48.45,2300.0,1
mp-986407,OHe3,2,hexagonal,171,Ceramic,-2.2197,0.0318,5.103,0,289.35,118.19,0.3213,6.357,2,140.09,2564.0,1
mp-893347,Nb4N4,2,trigonal,151,Ceramic,-3.2637,0.0154,3.269,0,341.14,186.51,0.2694,4.191,6,235.74,2503.0,1
mp-291222,BaN2Ru2Mo3,4,orthorhombic,70,Semiconductor,-0.5302,0.1095,0.956,0,95.6,84.98,0.1708,2.12,12,306.2,1113.0,0
mp-828754,Ca4Re2,2,cubic,195,Semiconductor,-1.695,0.1378,2.338,0,132.4,73.16,0.2638,1.608,6,90.24,1563.0,0
mp-216217,ZrPd3Co3Re,4,monoclinic,6,Perovskite,-4.7201,0.0169,0.852,0,2.0,1.42,0.2185,5.594,16,1434.48,986.0,1
mp-658195,H,1,trigonal,161,Metal,0.0,0.0951,0.0,1,56.47,31.58,0.2676,12.416,16,2186.15,1145.0,0
mp-931868,La3Fe,2,monoclinic,10,Oxide,-4.2185,0.007,4.441,0,247.89,151.11,0.2569,2.225,8,107.92,2250.0,1
mp-682954,Se4ZnCRh4,4,orthorhombic,74,Intermetallic,-0.9139,0.2001,0.0,1,223.76,69.06,0.3602,4.966,2,75.31,1794.0,0
mp-356601,In2Ba4Mg,3,orthorhombic,50,Chalcogenide,-0.3545,0.1052,0.273,0,69.01,28.73,0.3194,6.193,6,402.8,537.0,0
mp-32661,Sc,1,cubic,210,Sulfide,-1.0628,0.0214,3.033,0,60.48,23.29,0.3195,2.681,2,75.67,1820.0,1
mp-414339,ReS4In3,3,hexagonal,189,Metal,-0.7339,0.1538,0.0,1,170.26,85.28,0.3007,5.169,4,244.1,1780.0,0
mp-988671,Nb3Sb4PtIr2,4,hexagonal,170,Carbide,-1.3305,0.0487,2.948,0,223.94,123.0,0.2697,6.492,6,586.95,2522.0,1
mp-646766,Fe3B,2,monoclinic,4,Silicate,-4.4876,0.0174,8.388,0,42.58,11.49,0.3633,0.5,4,20.17,468.0,1
mp-792654,P4Hf3,2,trigonal,148,Metal,-1.1387,0.1507,0.0,1,63.14,38.36,0.2411,3.187,2,62.48,1573.0,0
mp-509615,FPd3Li4,3,hexagonal,168,Intermetallic,-0.7613,0.1529,0.0,1,91.55,42.37,0.2975,3.943,2,97.28,1381.0,0
mp-94664,Mo2Ni,2,tetragonal,114,Intermetallic,-0.627,0.0414,0.0,1,74.5,38.87,0.2815,0.946,6,84.91,2074.0,1
mp-533351,Re2Y,2,cubic,203,Ceramic,-2.1862,0.0016,4.534,0,84.09,48.13,0.252,4.85,12,440.69,2521.0,1
mp-284660,As4Hf3,2,tetragonal,122,Chalcogenide,-1.0473,0.1631,1.295,0,58.92,21.18,0.3283,2.454,16,336.51,1235.0,0
mp-818941,S2Sc3,2,cubic,215,Perovskite,-4.211,0.0211,2.315,0,140.39,106.75,0.1925,4.972,32,1558.87,1234.0,1
mp-56358,PtNb4In3,3,cubic,228,Intermetallic,-1.7037,0.1504,0.0,1,99.53,76.1,0.2264,8.876,6,729.09,2660.0,0
mp-153715,Hf4Os3,2,hexagonal,179,Oxide,-2.5637,0.0052,2.336,0,126.23,70.84,0.2788,3.527,6,286.07,489.0,1
mp-881539,W4Sr3Hf3,3,trigonal,145,Nitride,0.1483,0.0208,1.011,0,262.07,104.16,0.319,3.086,12,550.48,471.0,1
mp-191901,Nb4Y2,2,monoclinic,10,Halide,-3.0216,0.0172,1.341,0,73.42,37.58,0.2826,1.879,24,558.92,475.0,1
mp-540459,ScORh2,3,orthorhombic,32,Metal,-0.9321,0.2542,0.0,1,204.59,109.23,0.2755,0.779,2,19.95,1395.0,0
mp-663570,F4Sc2Ge4,3,hexagonal,190,Nitride,-0.9005,0.0292,1.112,0,399.29,243.64,0.2382,10.064,4,481.98,1529.0,1
mp-466231,Ne2Ta,2,hexagonal,188,Oxide,-2.2233,0.0285,6.631,0,147.8,85.52,0.2422,6.409,2,161.63,2826.0,1
mp-606475,Zr2Al3,2,cubic,211,Intermetallic,-2.0222,0.0294,0.0,1,141.7,50.17,0.3375,4.645,12,577.86,1166.0,1
mp-247628,ReW2,2,tetragonal,142,Oxide,-4.0577,0.0217,0.5,0,152.19,65.73,0.3062,3.167,24,949.39,1475.0,1
mp-346187,CuN2Au,3,cubic,201,Phosphide,-0.2462,0.0754,2.822,0,53.7,32.33,0.2609,4.241,8,278.31,1343.0,0
mp-514714,Mg4Hf2NbBa,4,trigonal,164,Metal,-0.8092,0.1069,0.0,1,149.11,69.09,0.2987,9.971,4,505.81,1795.0,0
mp-111533,K4NeTe2,3,cubic,213,Intermetallic,-0.3728,0.2419,0.0,1,326.82,117.82,0.3382,9.87,32,4660.49,1726.0,0
mp-224462,Se2Sb2,2,hexagonal,176,Semiconductor,-1.0426,0.0632,1.518,0,88.4,64.84,0.2178,3.25,24,1203.84,1941.0,0
mp-38614,BaIr4,2,hexagonal,182,Metal,-1.1323,0.0062,0.0,1,60.28,50.43,0.1812,11.574,24,3743.98,1557.0,1
mp-576312,Al4ClHe2,3,orthorhombic,51,Semiconductor,-1.5914,0.0173,1.843,0,71.35,48.15,0.242,5.044,2,94.63,204.0,1
mp-150669,Sr2ZrF4,3,monoclinic,3,Alloy,-0.9189,0.1055,0.0,1,158.06,47.26,0.3579,7.755,6,449.49,1707.0,0
mp-316183,Al4Fe2Mo4,3,hexagonal,192,Metal,0.4078,0.1201,0.0,1,234.97,137.59,0.2568,4.785,8,531.56,1489.0,0
mp-673320,RuSb2Ga,3,hexagonal,186,Metal,-1.5838,0.0312,0.0,1,191.55,82.07,0.2997,2.763,2,55.58,1390.0,1
mp-13579,V4Ge,2,hexagonal,168,Perovskite,-6.1659,0.0085,0.36,0,54.41,38.93,0.2401,5.915,4,328.12,752.0,1
mp-889196,Zr2Y4,2,trigonal,152,Silicate,-1.1083,0.0298,3.967,0,160.98,76.74,0.2987,5.361,24,1770.86,1807.0,1
mp-53905,As2,1,orthorhombic,60,Oxide,-5.0716,0.0262,4.614,0,114.0,66.03,0.2527,4.211,2,93.52,1717.0,1
mp-269188,PBi,2,hexagonal,182,Perovskite,-2.4331,0.025,0.098,0,57.69,31.4,0.2795,3.991,32,1687.21,1075.0,1
mp-760921,Ni4N2Zn3Nb4,4,trigonal,158,Semiconductor,-0.6886,0.1145,1.388,0,17.67,11.53,0.2373,3.419,32,994.71,1158.0,0
mp-741056,Se4Al3Cd4,3,trigonal,156,Ceramic,-3.8213,0.017,5.486,0,101.38,71.38,0.2167,3.983,2,75.02,1700.0,1
mp-914054,SeHf3,2,orthorhombic,18,Perovskite,-1.7882,0.1631,3.72,0,149.55,63.8,0.306,5.453,4,164.29,1342.0,0
mp-401596,P3Ag4,2,hexagonal,192,Ceramic,-3.5663,0.0084,7.958,0,251.32,110.05,0.295,3.56,2,84.85,1991.0,1
